taxonID	S149	S150	S152	S153	S157	S113	S114	S130	S146	S802	S20	S27	S32	S45	S107	taxonomy
9394	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus D;s_Enterococcus D casseliflavus
9396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Tetragenococcus;s_Tetragenococcus solitarius
9398	0	0	0	0	0	0	0	0	36	0	0	0	28	0	983	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus B;s_Enterococcus B faecium
9399	50	0	0	0	0	0	0	0	57	0	26	0	0	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus D;s_Enterococcus D gallinarum
9400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus A;s_Enterococcus A pseudoavium
9491	1628	117	0	0	0	0	0	440	0	966	1786	236	6486	0	23104	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium xerosis
9498	65	0	211	0	625	60	166	50	0	439	0	80	49	0	1060	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus erythropolis
9509	3703	1504	0	0	0	0	0	473	3358	241	49	0	341	0	3955	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Corynebacterium;s_Corynebacterium kroppenstedtii A
9519	112	0	0	0	0	0	0	0	0	38	0	67	0	0	66	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Specibacter;s_Specibacter alpinus A
9544	0	0	0	0	0	0	0	0	0	0	0	325	0	0	262	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis macrogoltabida B
9567	637	0	0	0	0	0	0	103	0	553	0	0	96	0	795	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia cinnamea
9575	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Kluyvera;s_Kluyvera cryocrescens
9577	349	0	0	0	0	0	0	0	758	0	0	2898	1006	0	1481	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas tsuruhatensis
9579	0	0	0	0	175	0	38	0	0	0	0	0	0	0	29	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Achromobacter;s_Achromobacter denitrificans
9640	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Thermobifida;s_Thermobifida fusca
9644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium hominis
9646	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas vesicularis
9650	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Hydrogenophaga;s_Hydrogenophaga pseudoflava
9689	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Propionibacteriaceae;g_Cutibacterium;s_Cutibacterium namnetense
9699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E viridiflava
9709	252	128	0	0	744	1541	14542	273047	10993	731753	122514	1531528	58994	4544	2294	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Ligilactobacillus;s_Ligilactobacillus aviarius B
9713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Buttiauxella;s_Buttiauxella noackiae
9755	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter wuhouensis
9756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter sp001696615
9772	0	0	0	0	0	0	0	0	0	0	0	189	0	0	78	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium sp001713415
9811	0	0	0	0	0	0	0	0	0	0	0	728	0	0	941	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter towneri A
9814	0	0	191	0	415	0	144	0	0	0	0	0	0	45	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Nesterenkonia;s_Nesterenkonia sp001758425
9843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Providencia;s_Providencia rettgeri A
9915	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001990265
9965	0	0	0	0	0	0	0	0	0	0	0	1190	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001047015
10036	616	0	0	0	0	0	0	190	0	0	0	2988	0	0	198	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp001278035
10092	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Thiomonas;s_Thiomonas bhubaneswarensis
10110	19	0	0	0	0	0	0	0	0	0	0	17	38	0	45	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pararhizobium;s_Pararhizobium sp001424065
10118	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax A;s_Acidovorax A sp001424265
10123	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax sp001424425
10131	27	0	0	0	0	0	0	0	0	0	0	0	0	0	57	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Aureimonas A;s_Aureimonas A sp001424685
10133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Marmoricola;s_Marmoricola sp001424755
10143	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp001426225
10159	86	0	0	0	0	0	0	0	0	0	0	336	114	0	362	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pararhizobium;s_Pararhizobium sp001426665
10160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Pararhizobium;s_Pararhizobium sp001426685
10162	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Nocardioides;s_Nocardioides sp001426745
10176	0	0	2503	3177	436	4407	276	0	153	0	0	0	0	2392	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales A;f_Planococcaceae;g_Solibacillus;s_Solibacillus cecembensis
10180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E paralactis
10184	0	0	0	0	0	0	0	0	0	0	0	101	262	0	13001	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E lactis
10187	144	181	0	0	0	0	0	0	0	0	0	284	22	0	196	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Specibacter;s_Specibacter alpinus C
10192	0	0	0	0	0	0	0	0	0	0	0	392	0	0	150	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus sp001447385
10230	0	0	0	0	0	0	0	0	0	431	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Blautia A;s_Blautia A massiliensis
10243	0	0	0	0	0	0	0	0	0	0	0	49	0	0	47	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp001509835
10277	0	0	0	0	0	0	0	0	0	0	0	853	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas;s_Sphingomonas sp001556185
10278	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter;s_Caulobacter sp001556515
10285	0	0	0	0	0	0	0	0	0	0	0	1390	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingobium;s_Sphingobium sp001563265
10372	0	0	0	0	0	0	0	0	0	0	0	0	343	0	114	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium sp001644575
10383	895	94	1568	159	4528	266	1120	160	255	2120	71	1877	554	302	12772	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus qingshengii
10384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus phenolicus
10392	237	0	0	0	0	0	0	39	0	54	0	173	45	0	2305	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp001650405
10394	0	0	0	0	0	0	0	0	0	0	0	0	40	0	65	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium iranicum A
10406	0	0	0	0	0	0	0	0	0	100	1059	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Lelliottia;s_Lelliottia amnigena A
10511	0	0	0	0	0	0	0	46	0	0	0	0	42	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Proteus;s_Proteus sp001722135
10513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium holsaticum
10517	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Enterobacter;s_Enterobacter kobei
10578	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium;s_Flavobacterium johnsoniae A
10591	48	0	0	0	0	0	0	0	0	0	61	0	115	0	21526	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus I;s_Enterococcus I aquimarinus
10602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluorescens BV
10628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28736	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Tissierellales;f_Tissierellaceae;g_Tissierella A;s_Tissierella A creatinophila
10631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Saccharomonospora;s_Saccharomonospora sp001942305
10659	21	0	0	0	0	0	0	0	0	0	0	0	0	0	86	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Tersicoccus;s_Tersicoccus phoenicis
10692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	780	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia R
10693	244	0	0	0	0	0	0	0	0	0	0	0	0	0	42591	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia Q
10694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1662	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia S
10699	0	0	0	0	0	0	0	0	0	0	0	892	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp002002865
10737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Moraxella;s_Moraxella porci
10757	0	170	0	0	0	0	0	0	0	0	170	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Luteimonas;s_Luteimonas sp002849595
10762	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides fragilis A
10767	0	0	0	0	0	0	0	0	0	0	0	119	0	0	99	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E lundensis A
10770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fragi D
10799	50	0	0	0	0	0	0	45	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Nitrobacter;s_Nitrobacter vulgaris
10801	0	0	0	0	0	0	0	0	0	0	17259	5380	979	0	14404	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter portucalensis
10844	340	0	0	0	0	0	0	0	0	0	10295	1275	170	0	6335	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter;s_Citrobacter braakii
10846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae;g_Mesorhizobium;s_Mesorhizobium manganicum
10848	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Citrobacter C;s_Citrobacter C amalonaticus A
10849	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Pseudescherichia;s_Pseudescherichia sp002918705
10910	0	0	0	0	0	0	0	0	0	0	0	367	0	0	895	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E putida K
10977	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Brevundimonas;s_Brevundimonas sp002979535
10979	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Microbacterium;s_Microbacterium sp002979655
10982	0	0	0	0	0	0	0	56	0	66	69	0	308	0	454	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Glutamicibacter;s_Glutamicibacter sp002979865
11033	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas E;s_Sphingomonas E sp002151445
11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Loigolactobacillus;s_Loigolactobacillus coryniformis
11083	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Muribaculaceae;g_Muribaculum;s_Muribaculum intestinale
11127	0	0	0	0	0	0	0	0	0	0	0	0	187	0	1318	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas indicatrix
11128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Beijerinckiaceae;g_Bosea;s_Bosea sp002220095
11135	0	0	0	0	0	0	0	120	81	0	0	0	551	0	294	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides caccae
11144	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E fluvialis
11147	1310	0	0	0	0	0	0	0	0	286	0	0	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Enterocloster;s_Enterocloster bolteae
11184	239	0	0	0	0	0	0	0	263	0	0	26403	679	0	89543	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E qingdaonensis
11232	0	0	0	0	0	0	0	0	0	0	8677	833	0	0	0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium thermobutyricum
11276	0	0	0	0	0	0	0	0	0	0	36	0	22	0	0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Nonomuraea;s_Nonomuraea indica
11285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium arupense
11290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium tusciae
11295	182	0	0	0	0	0	0	318	0	0	55	23322	457	0	17876	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus jeotgali
11308	0	0	0	0	0	0	0	0	44	0	0	0	0	0	57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium sp002871795
11311	0	0	0	0	0	0	0	0	0	453	0	0	0	0	1643	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Actinomycetaceae;g_Gleimia;s_Gleimia europaea A
11391	35	0	0	0	179	0	0	28	0	263	209	0	116	0	918	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Mammaliicoccus;s_Mammaliicoccus sciuri
11395	536	18	404	0	259	0	0	0	1370	184	35	590	31	63	1144	d_Bacteria;p_Firmicutes;c_Bacilli;o_Staphylococcales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus coagulans
11439	372	232	0	0	0	0	0	121	0	101	54	502	39	0	458	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Specibacter;s_Specibacter sp002929705
11444	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax carolinensis
11460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Aeromonadaceae;g_Oceanisphaera;s_Oceanisphaera avium
11517	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Cellvibrionaceae;g_Cellvibrio;s_Cellvibrio sp002162135
11525	0	0	0	0	179	0	0	0	0	0	0	465	0	0	217	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium sp002174305
11527	0	0	0	0	0	0	0	0	0	0	0	2997	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Acidovorax;s_Acidovorax sp002176815
11553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2897	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E oleovorans
11558	409	0	0	0	0	0	0	0	0	0	0	297	359	0	1023	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Stenotrophomonas;s_Stenotrophomonas maltophilia N
11559	0	0	0	0	0	0	0	0	0	0	0	327	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis witflariensis
11561	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis bauzanensis
11562	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Flavobacteriales;f_Weeksellaceae;g_Kaistella;s_Kaistella sp002205795
11608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	d_Bacteria;p_Firmicutes B;c_Dehalobacteriia;o_Dehalobacteriales;f_Dehalobacteriaceae;g_Dehalobacterium;s_Dehalobacterium formicoaceticum
11615	0	0	0	0	0	0	0	0	0	0	63	34	36	0	0	d_Bacteria;p_Firmicutes;c_Bacilli;o_Thermoactinomycetales;f_DSM-45169;g_Paludifilum;s_Paludifilum halophilum
11622	98	149	0	0	0	0	0	0	22	18	0	51	0	0	19	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus sp002245895
11682	193	0	0	0	0	0	0	0	0	0	0	931	0	0	448	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_Paracoccus;s_Paracoccus salipaludis
11714	0	0	0	0	0	0	0	0	0	0	0	428	507	0	15840	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas E;s_Pseudomonas E putida H
11763	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Xenorhabdus;s_Xenorhabdus szentirmaii
11803	0	0	0	0	0	0	0	0	0	0	0	293	0	0	87	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_Comamonas;s_Comamonas sp002754475
11825	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodobacterales;f_Rhodobacteraceae;g_ETT8;s_ETT8 sp002794355
11866	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Deinococcaceae;g_Deinococcus;s_Deinococcus sp002017875
11884	0	0	0	0	0	0	0	0	0	0	0	4723	0	0	0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingopyxis;s_Sphingopyxis sp002277025
11901	193	0	348	0	1374	54	367	0	0	0	0	0	0	90	158	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Dietzia;s_Dietzia natronolimnaea A
11927	0	0	0	0	39	0	0	0	0	0	0	0	0	0	96	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Dermabacteraceae;g_Brachybacterium;s_Brachybacterium alimentarium
